player_name,team_long_name,team_short_name,league,Age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Jean-Sylvain Babin,Granada,GRA,Spain LIGA BBVA,30,182.88,185,68.95454545,71.59090909,34.81818182,19.31818182,73.04545455,61.27272727,23.81818182,29.09090909,45.81818182,56.04545455,51.27272727,49.5,49.81818182,58.22727273,39.68181818,53.95454545,52.95454545,81.13636364,88.36363636,81.68181818,91.09090909,55.54545455,69.95454545,66,46.68181818,54.36363636,37.36363636,59.09090909,76.09090909,63.22727273,14.13636364,8.954545455,15.13636364,7.136363636,6.227272727
Jonathan Rodriguez,Deportivo La Coruna,COR,Spain LIGA BBVA,23,180.34,172,73.4,81.4,60.4,77.4,60.4,64.4,74.4,70.4,66.4,47.4,57.4,72.4,83,78,75,73.4,77,77.4,58,67,74,73.4,67.4,32.4,74.4,61.4,71.4,23,34.4,22.4,11.4,13.4,9.4,6.4,9.4
Mauro Dos Santos,Eibar,EIB,Spain LIGA BBVA,27,180.34,165,66.92857143,70.28571429,51.42857143,30.71428571,64.07142857,58.64285714,31.07142857,37.71428571,52.78571429,42.07142857,54.71428571,57.28571429,67.35714286,68.78571429,60.28571429,54.64285714,63.07142857,53.57142857,75.42857143,71.42857143,71.64285714,31.35714286,73.42857143,58.85714286,35.35714286,36.5,46.14285714,65.85714286,68.92857143,74.92857143,7.285714286,13.28571429,5.285714286,12.28571429,11.28571429
Beto,Sevilla,SEV,Spain LIGA BBVA,34,182.88,179,75.84210526,76.42105263,20.10526316,19.84210526,20.47368421,36,19.21052632,20.26315789,16.84210526,15.52631579,43.52631579,27.47368421,42.21052632,37.31578947,60,78.68421053,33.10526316,35.42105263,74.68421053,47.36842105,54.94736842,19.84210526,41.73684211,26.63157895,20.47368421,29.63157895,32.47368421,19.26315789,20.94736842,15.52631579,76.31578947,74.52631579,73.78947368,74.21052632,78.21052632
Bruno Soriano,Villarreal,VIL,Spain LIGA BBVA,32,182.88,161,78.14814815,80.51851852,60.55555556,59.74074074,60.55555556,83.18518519,50.22222222,71.18518519,66.14814815,61.40740741,79.33333333,78.2962963,60.59259259,63.2962963,63.25925926,78.88888889,65.81481481,75.2962963,67.81481481,78.37037037,73.48148148,66.33333333,73.88888889,81.77777778,71.11111111,81.55555556,64.37037037,65.85185185,77.62962963,79.88888889,11.51851852,11.48148148,20.07407407,12.2962963,9.851851852
Bojan Jokic,Villarreal,VIL,Spain LIGA BBVA,30,175.26,165,72.34782609,76.17391304,76.73913043,50.60869565,65.56521739,70.7826087,58.17391304,64.34782609,71.69565217,57.73913043,69.13043478,71.17391304,74.34782609,74.13043478,70.26086957,73.7826087,76.73913043,65.82608696,71.56521739,73.30434783,71.60869565,60.17391304,77.56521739,72.26086957,61.08695652,57.43478261,50.95652174,73,71.43478261,73.39130435,13.52173913,14.82608696,26,9.434782609,14.2173913
Ivan Cuellar,Sporting Gijon,SPG,Spain LIGA BBVA,32,187.96,181,70.85,74.15,18.8,18.65,18.15,21.55,15.6,18.1,16.15,17.55,33,23.35,63,57.9,64.2,64.4,57.85,24.9,66.9,49.85,69.5,18.7,51.6,34.75,28.85,38.25,35.6,18.75,17.95,15.35,71.35,74,69.1,66.75,74.55
Roberto Canella,Sporting Gijon,SPG,Spain LIGA BBVA,28,180.34,161,70.36,74.12,69.96,46.56,54.12,63.64,48.24,62.92,70.24,58.44,64.68,69.24,76.84,78.72,78.2,72,71.88,59.4,74.96,82.28,73.4,54.88,68.84,69.52,59.12,58.16,57.04,64.4,67.84,76.36,11.48,11.88,25.32,10.36,16.44
Alen Halilovic,Sporting Gijon,SPG,Spain LIGA BBVA,20,170.18,143,73.3,88,67.5,61.5,23.5,79.5,59.5,77.5,79.7,68.5,71.5,76,81.2,76,80.1,73,80,62.5,63,57.9,41.1,71.5,39.5,53.5,69.6,80.3,74.5,45.5,51.5,54.5,14.5,10.5,10.5,12.5,9.5
Diego Gonzalez,Sevilla,SEV,Spain LIGA BBVA,21,182.88,190,56,68,50,25,53,50,22,48,32,34,21,53,66,61,52,52,53,35,57,58,74,24,49,55,41,39,42,55,60,57,7,7,8,8,12
Fernando Torres,Atletico Madrid,AMA,Spain LIGA BBVA,32,185.42,172,83.09375,84.15625,71.46875,84,76.5625,78.46875,85.96875,83.34375,79.0625,66.9375,50.90625,84.0625,83.375,81.6875,78.09375,81.5625,64.1875,84.09375,77.03125,72.25,75.1875,78.4375,63.59375,39.84375,83.71875,78.65625,77.5,20.5625,25.75,24.5,13.15625,14.03125,15.96875,10.75,11.6875
Manu Fernandez,Deportivo La Coruna,COR,Spain LIGA BBVA,30,182.88,170,67.14285714,71.23809524,22.61904762,19.0952381,20.0952381,22.0952381,17.14285714,18.66666667,19.9047619,17.14285714,33.85714286,23.14285714,55.76190476,47.76190476,46,53.61904762,57.33333333,21.47619048,64.76190476,43.76190476,52.80952381,22.0952381,25.9047619,31.23809524,23.38095238,37.14285714,26.0952381,19.14285714,18.57142857,16.47619048,68,63.66666667,67.33333333,67.19047619,72.61904762
Jefferson Lerma,Levante,LEV,Spain LIGA BBVA,22,177.8,154,66.22580645,74.25806452,59.22580645,54.70967742,53.4516129,65.06451613,49.12903226,61,47.77419355,62.06451613,62.35483871,65,72.90322581,76.22580645,70.4516129,68.80645161,67.29032258,69.67741935,65.93548387,85.61290323,63.58064516,62.12903226,73.93548387,66.25806452,56.22580645,58.70967742,45.09677419,59.29032258,65.38709677,62.48387097,15.35483871,13.35483871,10.35483871,6.35483871,8.35483871
Jose Mari,Levante,LEV,Spain LIGA BBVA,29,182.88,154,69,72.54545455,54.90909091,48.45454545,58.09090909,72.45454545,57.95454545,64.77272727,63.18181818,49.81818182,68.68181818,73.36363636,66.31818182,67.40909091,61.18181818,66.09090909,68.22727273,67.68181818,62.77272727,77.59090909,66.77272727,64.63636364,74.90909091,72.5,58.5,64.90909091,51.36363636,57.5,72.68181818,62.63636364,7.227272727,13.22727273,11.22727273,5.227272727,13.22727273
Diego Mainz,Granada,GRA,Spain LIGA BBVA,34,187.96,174,69.38095238,70.38095238,36.42857143,37.42857143,75.33333333,54.80952381,20.42857143,44.85714286,30.42857143,18.85714286,59.57142857,55.57142857,41.61904762,42.19047619,43.33333333,60.85714286,44.57142857,57.42857143,56.52380952,60.9047619,82.23809524,19.57142857,80.28571429,71.42857143,31.42857143,52.42857143,35.42857143,71.0952381,70.66666667,65.57142857,11.0952381,6.095238095,7.095238095,9.095238095,15.0952381
Antonio Amaya,Rayo Vallecano,RAY,Spain LIGA BBVA,33,193.04,190,71.95833333,74.125,38.5,25.25,77.08333333,60.29166667,21.25,34.5,26.25,22.25,60.66666667,52.08333333,39.54166667,51,38.08333333,66.20833333,42.58333333,30.75,59.70833333,64.33333333,88.16666667,23.25,77.20833333,75.16666667,44.04166667,52,30.29166667,74.04166667,73.625,63.45833333,11.625,9,16,15.125,10.75
Daniel Gimenez,Real Betis,BET,Spain LIGA BBVA,33,182.88,170,66.53846154,69.46153846,16.84615385,18.76923077,16.84615385,25.76923077,14.23076923,18.46153846,16.07692308,17.46153846,37.61538462,20.30769231,59.61538462,58.61538462,62.76923077,68,60.15384615,19.53846154,78.23076923,49.07692308,62.61538462,16.84615385,52.23076923,26.69230769,17.15384615,34.23076923,29.76923077,16.38461538,18.61538462,15.38461538,69.53846154,60.38461538,59,61.38461538,74.92307692
Jaume Costa,Villarreal,VIL,Spain LIGA BBVA,28,170.18,137,70.12,74.68,73.68,42.36,58.44,67.44,34.56,64.04,66.6,59.2,63.8,71.52,78.24,79.56,77.88,67,78.12,59.88,70.48,80.32,60.08,59.76,75.52,68.24,60.24,54.28,55.04,67.08,67.72,69.4,8.76,11.36,18.04,10.44,14.12
Dani Ndi,Sporting Gijon,SPG,Spain LIGA BBVA,21,177.8,168,63.46153846,72.84615385,47.69230769,52.23076923,49.30769231,66.61538462,55.84615385,60.69230769,47.38461538,41.38461538,60.07692308,63.15384615,67.61538462,68.69230769,67.23076923,65.46153846,65.76923077,57.53846154,61.69230769,64.84615385,68.15384615,55.15384615,56.92307692,62.53846154,56.46153846,57.30769231,51.38461538,57.76923077,57.84615385,54.15384615,9,12,13,8,6
Daniel Carrico,Sevilla,SEV,Spain LIGA BBVA,28,180.34,176,75.22222222,79.94444444,62,49,76.66666667,71.38888889,51.33333333,59.66666667,46.77777778,50.94444444,68.88888889,66.83333333,67.16666667,68.94444444,64.55555556,70.38888889,70.88888889,62.38888889,85.61111111,74.11111111,75.61111111,51.33333333,79.83333333,76.83333333,57.61111111,63.27777778,63.05555556,73.44444444,77.72222222,75.77777778,11.05555556,12,25.44444444,15.88888889,13.55555556
Luciano Dario Vietto,Atletico Madrid,AMA,Spain LIGA BBVA,23,172.72,154,74.71428571,83.71428571,65.66666667,76.76190476,65.52380952,75.42857143,72.47619048,79.57142857,70.80952381,67.80952381,63.38095238,78.57142857,78.33333333,78,77.33333333,72.28571429,82.33333333,74.04761905,75.0952381,75.04761905,51.9047619,72.42857143,57.71428571,31.85714286,75.57142857,70.71428571,68.47619048,35.33333333,45.66666667,44,13.33333333,13.33333333,7.333333333,7.333333333,11.33333333
Oliver Torres,Atletico Madrid,AMA,Spain LIGA BBVA,22,175.26,139,74.95833333,85.29166667,57,56.5,52.25,82.25,45.41666667,83.91666667,75.25,63.25,75.08333333,83.08333333,77.625,71.04166667,85.83333333,75.41666667,81.58333333,46.75,62,60.45833333,33.95833333,58.16666667,44.08333333,56.04166667,70.5,81.95833333,64.25,30.75,50.16666667,37.16666667,6.25,6.25,13.25,5.25,7.25
Juanfran,Atletico Madrid,AMA,Spain LIGA BBVA,31,180.34,159,77.94444444,80.16666667,81,61,55.05555556,71.38888889,56.61111111,80.33333333,79.11111111,62.22222222,66,78.16666667,80.05555556,85.22222222,78.22222222,78.88888889,67.33333333,70.27777778,65.88888889,83.22222222,70.83333333,60.5,74.88888889,72.72222222,70.5,72.05555556,67.27777778,61.72222222,64.61111111,60.16666667,10.77777778,15.55555556,22.27777778,16.27777778,9.944444444
Vitolo,Sevilla,SEV,Spain LIGA BBVA,27,182.88,174,73.43478261,77.91304348,70.30434783,69.56521739,57.2173913,71.04347826,49.17391304,77.2173913,66.73913043,56.26086957,67.13043478,78.65217391,74.82608696,79.2173913,71.39130435,71.2173913,60.60869565,66.60869565,58.82608696,70.95652174,75.2173913,67.65217391,58.04347826,23.73913043,74.13043478,71.43478261,66.39130435,23.73913043,18.60869565,21.73913043,10.2173913,15.2173913,7.217391304,13.2173913,15.2173913
Alfonso Pedraza,Villarreal,VIL,Spain LIGA BBVA,20,182.88,165,65,74.33333333,62.16666667,60.33333333,49.83333333,66.33333333,52.66666667,67,57.16666667,51.5,62.33333333,67.33333333,65,66.83333333,57.83333333,59.33333333,56.66666667,64,58.66666667,59.33333333,59.66666667,60.5,43.5,40.83333333,65,59.66666667,62,42.5,41.83333333,44.5,11.5,5.5,13.5,6.5,11.5
David Junca,Eibar,EIB,Spain LIGA BBVA,23,175.26,148,61.19047619,67.66666667,53.95238095,38.23809524,53.61904762,48.38095238,43.66666667,51.66666667,62.52380952,44.57142857,42.23809524,55.14285714,78.52380952,75.14285714,74.76190476,57.14285714,71.61904762,59.85714286,69.47619048,67.66666667,54.66666667,45.23809524,62.23809524,58.0952381,53.66666667,36.0952381,54.23809524,52.9047619,56.71428571,59.80952381,9.142857143,8.142857143,15.14285714,7.142857143,8.142857143
Cristiano Piccini,Real Betis,BET,Spain LIGA BBVA,24,182.88,170,65.33333333,73.44444444,64.77777778,22.83333333,60.66666667,59.88888889,28.77777778,61.88888889,28.5,36.5,48.16666667,61.16666667,70.44444444,69.61111111,64,57.33333333,54,31.33333333,60.22222222,68.16666667,74.77777778,25.83333333,53.55555556,66.44444444,56.61111111,41,26.5,68,68.16666667,70.16666667,7.5,8.5,4.5,6.5,10.5
Oscar de Marcos,Athletic Bilbao,BIL,Spain LIGA BBVA,27,180.34,168,73.28571429,79.64285714,69.35714286,60,57.14285714,70.25,60.28571429,69.07142857,74.85714286,45.85714286,63.17857143,74.39285714,83.42857143,86.25,81.75,79.96428571,73.21428571,67,77.82142857,86.17857143,68.10714286,58.14285714,73.07142857,68.35714286,75.64285714,68.89285714,53.03571429,54.14285714,61.32142857,62.64285714,7.535714286,7.678571429,17.35714286,15.39285714,10.25
Xabier Etxeita,Athletic Bilbao,BIL,Spain LIGA BBVA,29,185.42,174,70.25,74.70833333,34,26.66666667,68.625,55.79166667,33.25,43.25,32.375,40.75,45.625,57.29166667,57.875,64.41666667,63.45833333,66.16666667,58.625,37.45833333,76.54166667,72.91666667,78.29166667,31.875,78.20833333,64.875,35.125,44,30.33333333,69.91666667,68.45833333,74.54166667,4.958333333,8.791666667,13.04166667,11.29166667,8.791666667
Mikel Rico,Athletic Bilbao,BIL,Spain LIGA BBVA,32,177.8,168,73.76666667,75,53.5,64.4,57.6,77.26666667,54.26666667,62,52.06666667,58.96666667,73.53333333,69.83333333,68.2,67.03333333,69.16666667,79.63333333,73.4,75.46666667,80.8,86.16666667,75.83333333,64.03333333,71.13333333,76.43333333,68.1,71.63333333,58.16666667,54.3,76.5,67.36666667,13.2,7.933333333,15.86666667,9.933333333,9.666666667
Matias Nahuel Leiva,Villarreal,VIL,Spain LIGA BBVA,20,172.72,148,66.94736842,78.73684211,60.78947368,63.15789474,43.10526316,65.57894737,48.10526316,72.21052632,59.78947368,49.10526316,57.73684211,69.68421053,74.68421053,69.26315789,72.15789474,61.68421053,66.84210526,62.26315789,65.68421053,61.57894737,54.94736842,61.47368421,54.73684211,35.21052632,65.73684211,66.36842105,46.52631579,22.89473684,22.89473684,21.63157895,7.421052632,12.42105263,15.42105263,8.421052632,9.421052632
Gabi,Atletico Madrid,AMA,Spain LIGA BBVA,33,180.34,163,77.95833333,80.91666667,66.08333333,63.75,54.33333333,83.29166667,66.33333333,68.33333333,77.20833333,74.83333333,81.29166667,78.70833333,70.375,69.79166667,77.91666667,78.625,73.5,78.25,60.29166667,80.58333333,68.16666667,73.58333333,73.375,73.5,71.125,82.125,78.91666667,64.33333333,75.25,69.95833333,6.5,13.25,20.54166667,7.5,11.875
Diego Godin,Atletico Madrid,AMA,Spain LIGA BBVA,30,185.42,161,80.13636364,82.72727273,55,41.90909091,82.86363636,71.95454545,48.81818182,54.04545455,49,49.81818182,66.13636364,65.31818182,66.90909091,70,63.04545455,78.72727273,65,66.27272727,82.68181818,75.40909091,77.31818182,44.18181818,80.95454545,80.22727273,53.36363636,56.63636364,52.45454545,82.27272727,79.72727273,87.13636364,6.681818182,10.95454545,25.27272727,8.636363636,16.36363636
Jose Luis Morales,Levante,LEV,Spain LIGA BBVA,29,180.34,154,71.14814815,73.74074074,71.37037037,62.74074074,48.33333333,65.81481481,59.51851852,80.55555556,75.25925926,70.55555556,58.88888889,74.74074074,81.85185185,82.33333333,73.81481481,63.55555556,72.7037037,74.77777778,62.25925926,69,51.14814815,73.55555556,57.66666667,37.40740741,66.07407407,68.25925926,64.81481481,33.48148148,39.85185185,35.03703704,13.25925926,12.25925926,12.25925926,15.25925926,7.259259259
Antonio Adan,Real Betis,BET,Spain LIGA BBVA,29,190.5,203,70.29411765,74.17647059,22.11764706,21.94117647,23.88235294,31.41176471,20.41176471,20.82352941,22.52941176,22.70588235,29.82352941,22.41176471,53.94117647,55.82352941,57.35294118,59.47058824,55.70588235,30.76470588,71.35294118,35.23529412,75.23529412,22.11764706,40.17647059,28.94117647,26.76470588,30.41176471,27.94117647,21.94117647,21.47058824,20.94117647,69.70588235,74.94117647,63.35294118,66.94117647,74.29411765
Steven Nzonzi,Sevilla,SEV,Spain LIGA BBVA,28,190.5,165,73.07692308,77.26923077,53.61538462,42.5,67.19230769,75.73076923,49.46153846,62.38461538,48.23076923,41.15384615,70.53846154,73.73076923,67.5,69.84615385,61.73076923,71.23076923,63.69230769,69.53846154,68.03846154,76.92307692,78.46153846,64.30769231,79.61538462,74.15384615,58.15384615,69.26923077,52.92307692,72.5,74.03846154,71.42307692,6.153846154,16.5,21.11538462,16.5,14.07692308
Lionel Messi,Barcelona,BAR,Spain LIGA BBVA,29,170.18,159,92.19230769,95.23076923,83.34615385,92.23076923,69.26923077,88.80769231,87.53846154,96.46153846,87.69230769,84.11538462,76.61538462,95.76923077,95.30769231,90.84615385,94.38461538,92.53846154,92.23076923,80.30769231,69.65384615,77.53846154,59.69230769,86.92307692,49.26923077,34.23076923,90.53846154,90.26923077,80.15384615,18.76923077,21.84615385,20.11538462,6.461538462,12.65384615,29.46153846,15.07692308,10.61538462
Alfred N'Diaye,Real Betis,BET,Spain LIGA BBVA,26,190.5,176,66.71428571,74.04761905,50.23809524,42.85714286,55.04761905,66.57142857,29.57142857,53.57142857,34.57142857,30.57142857,63.52380952,65.66666667,62.66666667,74.38095238,49.71428571,67.04761905,48.71428571,53.80952381,41,72.04761905,86.9047619,57.80952381,66.9047619,61.95238095,52.61904762,62,52.52380952,58.47619048,70.0952381,59.85714286,9.714285714,8.571428571,16.04761905,15.42857143,11.14285714
Deyverson,Levante,LEV,Spain LIGA BBVA,25,187.96,172,69.25,76.1,42.55,70.5,71.6,50.7,59.85,61.6,41.7,29.6,39,66.35,72.9,77.9,58.65,72.85,49.2,68.8,68.15,63.4,72.35,58.85,67.5,27.7,74.35,49.4,59.8,23.8,29.2,28.3,6.3,14.3,10.3,8.3,10.3
Koke,Atletico Madrid,AMA,Spain LIGA BBVA,24,177.8,163,77.75,83.375,74.875,63.125,57.83333333,82.04166667,55.625,73.58333333,80.625,70.75,82.25,81.75,73.875,71.08333333,75.875,80.33333333,76.70833333,74.95833333,61.75,75.20833333,64.66666667,72.70833333,62.75,60.5,74.29166667,83.5,59.25,50,52.95833333,47.5,12.91666667,12.91666667,10,11.08333333,13.83333333
Diego Reyes,Real Sociedad,SOC,Spain LIGA BBVA,24,187.96,163,71.86206897,80.27586207,56.82758621,46.20689655,72.5862069,65.68965517,39.65517241,63.86206897,42.27586207,37.27586207,65.37931034,69.13793103,69.89655172,72.34482759,67.62068966,71.20689655,65.96551724,59.93103448,68.27586207,77,68.55172414,53.75862069,71.93103448,74.55172414,50.10344828,57.24137931,53.4137931,73.44827586,73.93103448,73,7.103448276,13.10344828,11.10344828,6.103448276,7.103448276
David Lomban,Granada,GRA,Spain LIGA BBVA,29,187.96,185,68,71.68421053,42.21052632,47.84210526,66.47368421,63.73684211,42.78947368,46.36842105,62.31578947,65.31578947,67.47368421,58.63157895,54.21052632,56,54.89473684,64.84210526,52.68421053,73.63157895,65.68421053,75.47368421,77.05263158,48,72.26315789,70.15789474,41.52631579,52.31578947,53.73684211,65.10526316,72,62.68421053,5.736842105,14.21052632,21.36842105,16.57894737,15.78947368
Josip Radosevic,Eibar,EIB,Spain LIGA BBVA,22,180.34,163,65.5,77.66666667,41.5,40,60,65.5,48,50,52,49.66666667,60.5,61,61.16666667,66.5,59,63.5,71,65,64,69,74.5,47,73,68,52,60,46,65.5,67,60.5,13,6,9,10,12
Cristiano Biraghi,Granada,GRA,Spain LIGA BBVA,24,182.88,172,66.1,77.8,63.03333333,39.76666667,56.23333333,60.3,51.03333333,59.13333333,52.36666667,46.03333333,53.36666667,61.2,77.03333333,81.2,72.9,66.1,65.9,73.36666667,70.66666667,84.03333333,67.43333333,66.16666667,64.1,64.76666667,50.63333333,47.76666667,43.1,60.7,67.1,66.73333333,11.76666667,5.766666667,13.76666667,9.766666667,6.766666667
Eddy Israfilov,Eibar,EIB,Spain LIGA BBVA,24,190.5,176,63.75,74.5,43.1875,46.625,51,66.875,45.5625,66.4375,53.3125,49.1875,55.625,72.8125,66.25,70,74,64.0625,59.375,71.25,71.3125,75.4375,74.8125,56.4375,68.375,63.6875,50.5625,62.1875,46.3125,50.625,62.8125,65.625,13.1875,9.1875,13.1875,8.1875,5.1875
Omar Mascarell,Sporting Gijon,SPG,Spain LIGA BBVA,23,180.34,165,65.94444444,75.11111111,43,52.22222222,42.88888889,74.44444444,53.22222222,67.66666667,62.22222222,62.77777778,68.77777778,77,67.88888889,65,79.77777778,59.66666667,67.22222222,52.77777778,56.44444444,59.88888889,62.33333333,64.11111111,55.38888889,61.05555556,61.22222222,65.72222222,75.66666667,51.38888889,60.55555556,56.38888889,5.222222222,6.222222222,8.222222222,9.222222222,10.22222222
Ognjen Vranjes,Sporting Gijon,SPG,Spain LIGA BBVA,27,182.88,163,64.875,68.8125,55.375,30.375,70,65.375,53.375,54.375,57.375,47.375,57.375,58.375,64.875,69,66,62.5,69.25,67.375,73,71,58,55.375,68.375,65.875,57.375,55.375,57.375,63.625,62.875,63.4375,8.375,10.375,14.375,7.375,14.375
Munir El Haddadi,Barcelona,BAR,Spain LIGA BBVA,21,175.26,152,67.31578947,79.78947368,48.42105263,73.05263158,63.73684211,61.15789474,67.05263158,75.26315789,54.10526316,44.10526316,48.52631579,64.73684211,81.21052632,82.47368421,77.94736842,58.78947368,76,62.21052632,51,42.78947368,37.52631579,69.15789474,35.10526316,22.47368421,65.31578947,54.31578947,65.10526316,25.10526316,24.05263158,24.15789474,8.105263158,11.10526316,5.105263158,12.10526316,15.10526316
Daniel Alves,Barcelona,BAR,Spain LIGA BBVA,33,172.72,154,84.2,86.55,83.15,57.4,70.3,82.45,68,81.4,77,76.55,80.25,83.85,86.95,89.55,85.95,85.85,79.95,86.25,77.3,86.25,68.75,77.5,84.6,80.9,71.05,70.5,73.25,74.75,82.85,86.15,6.4,13.45,27.5,9.75,10.4
Jordi Feliu Xumetra,Levante,LEV,Spain LIGA BBVA,31,172.72,154,69.375,71.78125,66.65625,57.71875,53.25,60.03125,52.96875,72.375,66.34375,55,56.875,69.34375,83.5625,87.21875,77.46875,73.34375,76.75,71.53125,74.03125,79.78125,59.28125,57.59375,63.625,44.1875,72.1875,60.40625,54.65625,34.625,39.125,36.21875,10.65625,11.09375,21.0625,14.46875,11.9375
Igor Lichnovsky,Sporting Gijon,SPG,Spain LIGA BBVA,22,185.42,174,65.9375,79.5,30.5,24.25,69.5,51.875,25.25,43.1875,25.25,26.25,46.125,51.5625,61.75,64,45.8125,59.25,51.5625,39.25,79.125,64.375,76.25,22.25,64.625,58.6875,37,33.25,30.25,66.25,70.0625,67.375,9.25,8.25,11.25,14.25,14.25
Antoine Griezmann,Atletico Madrid,AMA,Spain LIGA BBVA,25,175.26,148,79.19444444,85.97222222,77.72222222,78.91666667,62.25,71.38888889,76.52777778,84,82.97222222,70.63888889,72.86111111,79.55555556,83.52777778,82.36111111,84.77777778,78.41666667,69.11111111,70.25,75.63888889,71.19444444,55.52777778,70.80555556,59,35.19444444,80.05555556,72.27777778,63.41666667,23,22.08333333,16.05555556,13.25,9.25,17.33333333,13.83333333,14.75
